SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
DEEPINDS, EQ, 12-Feb-2026, 388.30, 393.80, 421.00, 385.70, 410.00, 408.45, 410.05, 378403, 1551.63, 9695, 143773, 37.99
DELAPLEX, SM, 12-Feb-2026, 117.10, 115.55, 115.55, 110.35, 114.85, 114.30, 112.72, 11400, 12.85, 17, 10200, 89.47
DELHIVERY, EQ, 12-Feb-2026, 429.50, 428.05, 431.30, 421.95, 428.40, 429.55, 426.50, 1754451, 7482.78, 43564, 983273, 56.04
DELPHIFX, EQ, 12-Feb-2026, 233.89, 237.40, 237.40, 226.10, 227.45, 228.13, 231.48, 187869, 434.87, 3784, 76583, 40.76
DELTACORP, EQ, 12-Feb-2026, 69.13, 69.20, 70.49, 67.90, 67.90, 68.23, 68.72, 803007, 551.85, 5055, 386325, 48.11
DELTAMAGNT, EQ, 12-Feb-2026, 62.00, 61.79, 73.38, 61.79, 66.74, 66.00, 68.39, 32918, 22.51, 983, 12231, 37.16
DELTIC, SM, 12-Feb-2026, 40.00, 41.45, 42.50, 39.80, 41.75, 41.75, 41.14, 35000, 14.40, 30, 29000, 82.86
DEN, EQ, 12-Feb-2026, 29.35, 29.43, 29.43, 28.81, 28.87, 29.04, 28.99, 196660, 57.02, 1121, 98413, 50.04
DENEERS, SM, 12-Feb-2026, 160.45, 158.45, 163.00, 158.45, 160.00, 159.95, 160.26, 21600, 34.62, 30, 11400, 52.78
DENORA, EQ, 12-Feb-2026, 650.10, 648.00, 649.20, 625.00, 627.00, 630.85, 635.58, 4765, 30.29, 506, 2397, 50.30
DENTA, EQ, 12-Feb-2026, 302.55, 308.60, 319.00, 295.30, 303.15, 303.40, 310.37, 397057, 1232.33, 7832, 137744, 34.69
DENTALKART, SM, 12-Feb-2026, 492.95, 515.00, 515.00, 498.05, 503.10, 504.10, 502.64, 31500, 158.33, 95, 24500, 77.78
DESTINY, SM, 12-Feb-2026, 119.00, 124.00, 124.00, 124.00, 124.00, 124.00, 124.00, 15000, 18.60, 4, 15000, 100.00
DEVIT, EQ, 12-Feb-2026, 29.80, 29.51, 30.45, 29.26, 29.26, 29.30, 29.65, 71511, 21.21, 804, 45893, 64.18
DEVX, EQ, 12-Feb-2026, 40.93, 41.00, 41.00, 39.51, 40.24, 39.77, 40.46, 150265, 60.79, 701, 89694, 59.69
DEVYANI, EQ, 12-Feb-2026, 135.52, 135.71, 135.72, 132.22, 133.50, 133.89, 133.59, 1559705, 2083.63, 26311, 452228, 28.99
DGCONTENT, EQ, 12-Feb-2026, 28.29, 28.89, 29.75, 27.50, 28.11, 28.41, 28.48, 20141, 5.74, 159, 17109, 84.95
DHAMPURSUG, EQ, 12-Feb-2026, 120.25, 120.67, 121.79, 116.91, 119.25, 118.48, 119.29, 219624, 261.98, 3006, 91315, 41.58
DHANBANK, EQ, 12-Feb-2026, 24.18, 24.20, 24.25, 23.79, 24.00, 23.91, 23.93, 551532, 132.00, 1967, 319384, 57.91
DHANLAXMI, SM, 12-Feb-2026, 28.00, 28.50, 28.50, 28.50, 28.50, 28.50, 28.50, 2000, 0.57, 1, 2000, 100.00
DHANUKA, EQ, 12-Feb-2026, 1149.40, 1150.00, 1150.00, 1117.70, 1140.00, 1128.00, 1129.55, 27026, 305.27, 3117, 11494, 42.53
DHARAN, BZ, 12-Feb-2026, 0.18, 0.18, 0.19, 0.17, 0.19, 0.18, 0.18, 64006158, 115.75, 3918, -, -
DHARARAIL, SM, 12-Feb-2026, 118.40, 118.00, 118.50, 117.10, 117.15, 117.40, 117.72, 8000, 9.42, 8, 5000, 62.50
DHARIWAL, ST, 12-Feb-2026, 74.95, 73.50, 73.50, 73.50, 73.50, 73.50, 73.50, 6000, 4.41, 2, 6000, 100.00
DHARMAJ, EQ, 12-Feb-2026, 240.07, 241.27, 244.64, 237.31, 240.00, 240.10, 239.65, 70548, 169.07, 1496, 55099, 78.10
DHRUV, EQ, 12-Feb-2026, 33.86, 35.38, 35.38, 28.65, 29.00, 29.32, 29.95, 250642, 75.06, 835, 204231, 81.48
DHTL, ST, 12-Feb-2026, 57.60, 57.45, 57.45, 57.45, 57.45, 57.45, 57.45, 800, 0.46, 1, 800, 100.00
DHUNINV, EQ, 12-Feb-2026, 998.00, 1040.00, 1040.00, 951.30, 958.50, 962.00, 974.73, 1238, 12.07, 191, 895, 72.29
DIACABS, EQ, 12-Feb-2026, 134.11, 134.69, 136.26, 131.80, 133.95, 133.69, 133.97, 1001345, 1341.47, 6741, 364424, 36.39
DIAMINESQ, EQ, 12-Feb-2026, 254.15, 254.05, 257.20, 240.10, 247.00, 242.80, 246.28, 5056, 12.45, 203, 1842, 36.43
DIAMONDYD, EQ, 12-Feb-2026, 1079.00, 1071.30, 1084.00, 1062.10, 1075.50, 1079.20, 1077.74, 7312, 78.80, 521, 4895, 66.94
DICIND, EQ, 12-Feb-2026, 530.65, 531.95, 532.05, 515.00, 527.15, 523.70, 523.23, 1196, 6.26, 93, 875, 73.16
DIFFNKG, EQ, 12-Feb-2026, 265.59, 262.20, 279.00, 262.01, 279.00, 275.45, 270.71, 71082, 192.42, 2292, 32227, 45.34
DIGIDRIVE, EQ, 12-Feb-2026, 23.09, 23.48, 23.48, 22.55, 23.45, 22.87, 23.14, 13258, 3.07, 264, 11680, 88.10
DIGIKORE, SM, 12-Feb-2026, 76.80, 74.00, 77.00, 74.00, 76.80, 75.80, 75.68, 18000, 13.62, 25, 16800, 93.33
DIGISPICE, EQ, 12-Feb-2026, 20.68, 20.69, 21.42, 20.25, 20.42, 20.62, 20.64, 241553, 49.87, 905, 93912, 38.88
DIGITIDE, EQ, 12-Feb-2026, 115.52, 118.00, 118.00, 111.50, 113.00, 113.05, 113.21, 166430, 188.41, 2383, 100294, 60.26
DIGJAMLMTD, EQ, 12-Feb-2026, 49.81, 49.80, 51.90, 49.10, 50.99, 50.25, 50.45, 8784, 4.43, 313, 2577, 29.34
DISHTV, EQ, 12-Feb-2026, 3.49, 3.44, 3.52, 3.32, 3.33, 3.33, 3.39, 7527448, 255.07, 4231, 4291198, 57.01
DIVGIITTS, EQ, 12-Feb-2026, 650.05, 660.00, 669.90, 624.20, 655.20, 657.85, 657.02, 12840, 84.36, 906, 8309, 64.71
DIVIDEND, EQ, 12-Feb-2026, 37.38, 37.38, 37.39, 36.80, 36.89, 36.91, 37.05, 22093, 8.19, 162, 13726, 62.13
DIVINEHIRA, ST, 12-Feb-2026, 243.00, 243.00, 250.00, 243.00, 250.00, 250.00, 247.95, 35200, 87.28, 14, 33600, 95.45
DIVISLAB, EQ, 12-Feb-2026, 6386.50, 6448.00, 6448.00, 6131.50, 6173.50, 6185.00, 6229.74, 1200795, 74806.35, 104048, 681664, 56.77
DIVOPPBEES, EQ, 12-Feb-2026, 84.66, 82.12, 84.66, 82.12, 83.53, 83.58, 83.74, 66720, 55.87, 1311, 41938, 62.86
DIXON, EQ, 12-Feb-2026, 11741.00, 11740.00, 11779.00, 11590.00, 11600.00, 11626.00, 11664.03, 288312, 33628.79, 38575, 75343, 26.13
DJML, BE, 12-Feb-2026, 96.68, 95.50, 98.45, 92.25, 94.30, 94.47, 93.91, 23612, 22.17, 128, -, -
DKEGL, SM, 12-Feb-2026, 72.00, 70.00, 76.90, 68.40, 76.90, 76.90, 71.46, 7500, 5.36, 5, 6000, 80.00
DLF, EQ, 12-Feb-2026, 672.05, 670.10, 670.25, 650.10, 650.55, 651.80, 658.50, 3109096, 20473.27, 43221, 1502347, 48.32
DLINKINDIA, EQ, 12-Feb-2026, 411.95, 408.95, 412.95, 404.15, 404.70, 406.35, 408.50, 40117, 163.88, 1859, 23405, 58.34
DMART, EQ, 12-Feb-2026, 4003.70, 4000.00, 4000.00, 3947.60, 3957.60, 3963.00, 3963.99, 197205, 7817.19, 18625, 105631, 53.56
DMCC, EQ, 12-Feb-2026, 255.63, 259.50, 262.60, 252.01, 254.00, 256.16, 255.47, 21340, 54.52, 528, 14514, 68.01
DNAMEDIA, EQ, 12-Feb-2026, 3.79, 3.87, 3.87, 3.61, 3.68, 3.67, 3.72, 14807, 0.55, 174, 11219, 75.77
DODLA, EQ, 12-Feb-2026, 1231.80, 1231.80, 1240.20, 1220.00, 1220.00, 1222.70, 1224.99, 12887, 157.87, 2332, 6735, 52.26
DOLATALGO, EQ, 12-Feb-2026, 79.11, 79.51, 79.51, 77.01, 77.20, 77.57, 77.95, 109397, 85.27, 1616, 52714, 48.19
DOLLAR, EQ, 12-Feb-2026, 335.05, 320.00, 328.95, 304.60, 312.80, 312.05, 313.65, 362798, 1137.93, 17229, 188843, 52.05
DOLLEX, SM, 12-Feb-2026, 35.75, 33.90, 35.60, 33.90, 35.60, 35.60, 34.75, 8000, 2.78, 2, 8000, 100.00
DOLPHIN, EQ, 12-Feb-2026, 430.45, 448.25, 448.65, 415.35, 417.25, 420.90, 428.15, 13635, 58.38, 591, 6325, 46.39
DOMS, EQ, 12-Feb-2026, 2461.90, 2461.90, 2462.00, 2406.50, 2415.80, 2413.70, 2419.01, 27535, 666.08, 5831, 12436, 45.16
DONEAR, EQ, 12-Feb-2026, 96.39, 94.90, 98.99, 94.22, 95.20, 96.38, 95.80, 48583, 46.54, 1130, 20974, 43.17
DPABHUSHAN, EQ, 12-Feb-2026, 1269.00, 1269.00, 1269.00, 1240.10, 1241.50, 1248.60, 1252.91, 6275, 78.62, 611, 4105, 65.42
DPEL, ST, 12-Feb-2026, 303.90, 302.00, 302.00, 297.85, 297.85, 297.85, 299.54, 5000, 14.98, 10, 5000, 100.00
DPSCLTD, EQ, 12-Feb-2026, 9.78, 9.78, 9.99, 9.56, 9.93, 9.86, 9.82, 122354, 12.01, 765, 87479, 71.50
DPWIRES, EQ, 12-Feb-2026, 170.41, 170.80, 172.24, 168.00, 168.55, 169.12, 169.48, 9846, 16.69, 438, 5433, 55.18
DRCSYSTEMS, EQ, 12-Feb-2026, 17.01, 16.99, 16.99, 16.40, 16.61, 16.66, 16.72, 27763, 4.64, 351, 25163, 90.64
DREAMFOLKS, EQ, 12-Feb-2026, 92.58, 92.99, 93.46, 90.61, 91.00, 91.21, 91.48, 80721, 73.84, 1831, 36705, 45.47
DREDGECORP, EQ, 12-Feb-2026, 1015.60, 1017.80, 1038.00, 1004.10, 1006.00, 1009.00, 1018.98, 186449, 1899.87, 9452, 39816, 21.35
DRONE, SM, 12-Feb-2026, 51.90, 52.65, 52.65, 47.00, 50.05, 50.15, 49.95, 31500, 15.74, 55, 20000, 63.49
DRREDDY, EQ, 12-Feb-2026, 1270.30, 1268.90, 1277.60, 1261.50, 1272.00, 1274.90, 1271.91, 981247, 12480.62, 57021, 609772, 62.14
DRSDILIP, SM, 12-Feb-2026, 73.50, 77.00, 77.00, 77.00, 77.00, 77.00, 77.00, 800, 0.62, 1, 800, 100.00
DSSL, EQ, 12-Feb-2026, 966.35, 968.00, 968.00, 940.30, 942.00, 947.90, 950.35, 21757, 206.77, 1919, 11268, 51.79
DTIL, EQ, 12-Feb-2026, 145.27, 149.00, 151.00, 144.00, 144.00, 144.65, 146.74, 5969, 8.76, 251, 3567, 59.76
DUCOL, SM, 12-Feb-2026, 148.50, 146.50, 146.50, 140.00, 141.90, 140.95, 142.30, 9600, 13.66, 12, 6400, 66.67
DUCON, EQ, 12-Feb-2026, 3.98, 4.04, 4.07, 3.88, 3.93, 3.94, 3.98, 1307745, 52.03, 1300, 682488, 52.19
DUGLOBAL, SM, 12-Feb-2026, 29.75, 31.90, 32.45, 31.85, 32.30, 32.05, 32.13, 35000, 11.25, 13, 32500, 92.86
DURLAX, SM, 12-Feb-2026, 49.25, 47.15, 48.35, 46.00, 47.80, 47.80, 47.35, 94000, 44.51, 46, 54000, 57.45
DVL, EQ, 12-Feb-2026, 264.55, 260.55, 260.55, 254.25, 258.55, 257.80, 257.21, 12050, 30.99, 505, 6490, 53.86
DWARKESH, EQ, 12-Feb-2026, 36.50, 37.00, 37.45, 36.00, 36.01, 36.17, 36.45, 471474, 171.87, 2208, 233995, 49.63
DYCL, EQ, 12-Feb-2026, 306.40, 306.00, 310.00, 301.25, 302.00, 303.40, 303.80, 93158, 283.01, 2811, 44974, 48.28
DYNAMATECH, EQ, 12-Feb-2026, 9479.00, 9515.00, 9819.00, 9368.00, 9695.00, 9703.00, 9638.35, 26747, 2577.97, 8381, 7859, 29.38
DYNAMIC, SM, 12-Feb-2026, 119.00, 125.00, 125.00, 116.20, 122.35, 122.45, 120.61, 5500, 6.63, 11, 4000, 72.73
DYNPRO, EQ, 12-Feb-2026, 250.22, 251.45, 254.95, 249.90, 253.03, 252.82, 252.56, 9200, 23.24, 534, 5013, 54.49
E2E, EQ, 12-Feb-2026, 2632.80, 2637.00, 2637.00, 2542.10, 2556.00, 2550.60, 2570.73, 87937, 2260.62, 10638, 44174, 50.23
E2ERAIL, SM, 12-Feb-2026, 217.75, 215.00, 248.00, 215.00, 235.00, 235.90, 225.12, 131200, 295.35, 73, 116000, 88.41
EASEMYTRIP, EQ, 12-Feb-2026, 6.94, 6.93, 6.93, 6.75, 6.80, 6.78, 6.80, 6946996, 472.23, 7975, 3030891, 43.63
EASTSILK, BE, 12-Feb-2026, 70.00, 69.00, 69.00, 66.50, 66.50, 66.50, 66.54, 420, 0.28, 27, -, -
EBANKNIFTY, EQ, 12-Feb-2026, 60.89, 61.26, 61.35, 60.89, 61.18, 61.21, 61.00, 7968, 4.86, 49, 6151, 77.20
EBBETF0430, EQ, 12-Feb-2026, 1562.76, 1564.74, 1565.32, 1561.32, 1562.10, 1562.52, 1563.20, 3299, 51.57, 281, 2417, 73.26
EBBETF0431, EQ, 12-Feb-2026, 1394.96, 1394.70, 1399.89, 1394.05, 1398.00, 1397.25, 1396.65, 7441, 103.92, 172, 4571, 61.43
EBBETF0433, EQ, 12-Feb-2026, 1272.02, 1273.50, 1279.49, 1273.12, 1274.50, 1277.77, 1277.35, 8063, 102.99, 118, 6573, 81.52
EBGNG, EQ, 12-Feb-2026, 333.70, 334.95, 345.00, 325.00, 330.00, 329.35, 334.12, 163515, 546.34, 5818, 85705, 52.41
ECAPINSURE, EQ, 12-Feb-2026, 24.39, 24.51, 24.51, 24.02, 24.02, 24.31, 24.24, 
